time,Noise,Noise_Filt,Noise_Filt_Sat,Sine,Sine_Filt,Sine_Filt_Quantized
1.899,1.2923731434834729,0.7101462437389988,0.5,1.893245808100784,1.9572413278711136,2.0
1.9,1.4184297136220476,0.8519426457548052,0.5,1.892600175374829,1.9576001431416772,2.0
1.901,1.7078268809035564,1.0228238735800095,0.5,1.8919526500488564,1.9579568754284264,2.0
1.902,-0.34468771250132635,0.9285967158383429,0.5,1.8913032327703911,1.9583115244398617,2.0
1.903,2.3614992349767463,1.1773542844185192,0.5,1.890651924188851,1.9586640898874204,2.0
1.904,-1.6233163648118423,0.9155720245961124,0.5,1.889998724955544,1.9590145714854743,2.0
1.905,-0.7234646462683263,0.7793603425827661,0.5,1.88934363572367,1.959362968951325,2.0
1.906,0.6240255863901385,0.8183955237523952,0.5,1.8886866571483174,1.9597092820052004,2.0
1.907,1.1615003469279883,0.9226632909307741,0.5,1.888027789886465,1.9600535103702503,2.0
1.908,-0.0325122280942659,0.8724660978724521,0.5,1.8873670345969802,1.9603956537725435,2.0
1.909,-3.152094428252044,0.43483098944732346,0.43483098944732346,1.886704391940618,1.9607357119410629,2.0
1.91,-1.5820183847134903,0.2153371418857708,0.2153371418857708,1.886039862580021,1.9610736846077015,2.0
1.911,0.7237477017708743,0.2950387475128416,0.2950387475128416,1.8853734471797188,1.9614095715072606,2.0
1.912,-0.5064256023582802,0.21698360984241438,0.21698360984241438,1.8847051464061262,1.9617433723774431,2.0
1.913,2.2909099290238735,0.49249817047827826,0.49249817047827826,1.8840349609275446,1.962075086958852,2.0
1.914,-0.8397111856919771,0.36290936374286736,0.36290936374286736,1.883362891414159,1.962404714994985,2.0
1.915,1.2726496052233744,0.5038450962086455,0.5,1.8826889385380388,1.9627322562322322,2.0
1.916,0.6427940639037314,0.5590020993861797,0.5,1.882013102973137,1.9630577104198708,2.0
1.917,1.0801628499397802,0.6660723506593433,0.5,1.8813353853952892,1.963381077310062,2.0
1.918,-0.1429790740754198,0.6148963488669485,0.5,1.8806557864822127,1.9637023566578473,2.0
1.919,0.10565210509073582,0.597358044559943,0.5,1.8799743069135064,1.9640215482211447,2.0
1.92,0.4702678525770597,0.6262736239040784,0.5,1.8792909473706498,1.9643386517607448,2.0
1.921,0.30868993439402376,0.6335461845081275,0.5,1.8786057085370025,1.9646536670403068,2.0
1.922,-0.3165617680815387,0.5622986542725286,0.5,1.8779185910978033,1.9649665938263552,2.0
1.923,-1.388174458796109,0.3606619142093881,0.3606619142093881,1.8772295957401692,1.9652774318882755,2.0
1.924,0.8337594849972625,0.4468487541235766,0.4468487541235766,1.876538723153096,1.965586180998311,2.0
1.925,-2.53002923142243,0.10825266248959409,0.10825266248959409,1.8758459740274562,1.9658928409315592,2.0
1.926,-0.008386786734759757,0.10179168102326941,0.10179168102326941,1.8751513490559986,1.9661974114659673,2.0
1.927,-0.8622817601572814,-0.011083123047554433,-0.011083123047554433,1.874454848933348,1.9664998923823285,2.0
1.928,1.1029221999609942,0.1273363080999479,0.1273363080999479,1.873756474356005,1.9668002834642793,2.0
1.929,1.1452468187871663,0.26412534504334617,0.26412534504334617,1.8730562260223433,1.9670985844982949,2.0
1.93,-2.3919590468265564,-0.048075803062141986,-0.048075803062141986,1.8723541046326122,1.9673947952736857,2.0
1.931,0.5150100312232619,0.018704240993872856,0.018704240993872856,1.871650110888932,1.9676889155825936,2.0
1.932,-1.6002320051031769,-0.18225997169371844,-0.18225997169371844,1.8709442454952974,1.9679809452199886,2.0
1.933,1.8099451749312756,0.053096173757377074,0.053096173757377074,1.8702365091575728,1.9682708839836638,2.0
1.934,-2.730309976933412,-0.290847382047168,-0.290847382047168,1.869526902583495,1.9685587316742343,2.0
1.935,-0.8000181716238007,-0.37630728439778466,-0.37630728439778466,1.8688154264826704,1.9688444880951308,2.0
1.936,-1.8260576363072096,-0.5857491247162966,-0.5,1.8681020815665752,1.969128153052598,2.0
1.937,-1.0669244149645416,-0.6898272203510494,-0.5,1.867386868548554,1.9694097263556891,2.0
1.938,0.5148102684840461,-0.5909845757729912,-0.5,1.86666978814382,1.9696892078162638,2.0
1.939,0.5271749884431371,-0.49553847342894947,-0.49553847342894947,1.8659508410694532,1.9699665972489837,2.0
1.94,2.3635330202425258,-0.17531992222718618,-0.17531992222718618,1.865230028044401,1.9702418944713094,2.0
1.941,1.317548652123907,-0.0018603446003384594,-0.0018603446003384594,1.864507349789476,1.9705150993034954,2.0
1.942,0.6058003876899025,0.07395772109091647,0.07395772109091647,1.8637828070273568,1.9707862115685888,2.0
1.943,0.5268133979238719,0.13611150977685463,0.13611150977685463,1.8630564004825858,1.971055231092423,2.0
1.944,-0.05274579339567049,0.12271271011355304,0.12271271011355304,1.8623281308815696,1.9713221577036164,2.0
1.945,-1.5220723831505745,-0.07368197328594672,-0.07368197328594672,1.8615979989525775,1.971586991233567,2.0
1.946,-0.8575290109328515,-0.17718900098825596,-0.17718900098825596,1.860866005425742,1.9718497315164507,2.0
1.947,-0.8617923882986044,-0.2760535994761687,-0.2760535994761687,1.8601321510330557,1.9721103783892155,2.0
1.948,1.1058407687141885,-0.12402082341308684,-0.12402082341308684,1.8593964365083737,1.97236893169158,2.0
1.949,-0.07718425015464793,-0.1274678135117635,-0.1274678135117635,1.8586588625874099,1.9726253912660283,2.0
1.95,-1.132767486974711,-0.26269035870801427,-0.26269035870801427,1.8579194300077386,1.9728797569578072,2.0
1.951,2.5359808770916774,0.06744176886384623,0.06744176886384623,1.857178139508792,1.9731320286149225,2.0
1.952,1.2721124588818336,0.22308373778088308,0.22308373778088308,1.8564349918318608,1.9733822060881354,2.0
1.953,-3.012617808811608,-0.16464767520961154,-0.16464767520961154,1.8556899877200923,1.9736302892309592,2.0
1.954,-2.964555176662887,-0.5269846885319918,-0.5,1.8549431279184907,1.9738762778996544,2.0
1.955,-1.6792890355396697,-0.7105465835478508,-0.5,1.8541944131739159,1.9741201719532275,2.0
1.956,-0.2851810301113336,-0.710666883134375,-0.5,1.8534438442350825,1.974361971253426,2.0
1.957,-0.4090298374329644,-0.7262622686567768,-0.5,1.852691421852559,1.9746016756647347,2.0
1.958,-2.3108156942112377,-0.9788011170003424,-0.5,1.8519371467787684,1.9748392850543726,2.0
1.959,-1.4888307090914326,-1.1159648997867544,-0.5,1.8511810197679852,1.9750747992922895,2.0
1.96,-0.12162005454486785,-1.0753691616155252,-0.5,1.8504230415763365,1.9753082182511628,2.0
1.961,1.2205202632900434,-0.8690356706234936,-0.5,1.8496632129618003,1.9755395418063932,2.0
1.962,2.5752719683909038,-0.5036748910434552,-0.5,1.8489015346842055,1.9757687698361015,2.0
1.963,1.1006173788921874,-0.340913974129759,-0.340913974129759,1.8481380075052298,1.9759959022211255,2.0
1.964,0.587985777155412,-0.25037005327884443,-0.25037005327884443,1.847372632188401,1.976220938845016,2.0
1.965,0.46254309984481073,-0.18003366313430094,-0.18003366313430094,1.8466054094990936,1.9764438795940338,2.0
1.966,1.7160232776214508,0.0434709297250957,0.0434709297250957,1.8458363402045308,1.9766647243571456,2.0
1.967,-0.6999266870528389,-0.04619345264276403,-0.04619345264276403,1.8450654250737815,1.9768834730260216,2.0
1.968,-0.4712108800767862,-0.10278514002022412,-0.10278514002022412,1.8442926648777611,1.977100125495031,2.0
1.969,-3.3888340834870547,-0.5212501434550953,-0.5,1.8435180603892292,1.9773146816612388,2.0
1.97,-0.35378720390844554,-0.5394110367708963,-0.5,1.8427416123827909,1.9775271414244031,2.0
1.971,1.2425698601698063,-0.3571192524111255,-0.3571192524111255,1.8419633216348934,1.9777375046869707,2.0
1.972,-0.26730507228806066,-0.37267642382657684,-0.37267642382657684,1.841183188923828,1.9779457713540742,2.0
1.973,2.324904511593102,-0.06342953868610945,-0.06342953868610945,1.8404012150297269,1.9781519413335282,2.0
1.974,-2.430476618839698,-0.36406763910676654,-0.36406763910676654,1.8396174007345645,1.9783560145358268,2.0
1.975,1.7012268863533013,-0.13321089635726535,-0.13321089635726535,1.8388317468221542,1.9785579908741389,2.0
1.976,-1.1634697743286684,-0.2719840733304857,-0.2719840733304857,1.8380442540781508,1.9787578702643058,2.0
1.977,-2.188027005728012,-0.5318882453799634,-0.5,1.837254923290046,1.9789556526248375,2.0
1.978,1.4506546292696414,-0.3239620044522601,-0.3239620044522601,1.8364637552471714,1.9791513378769094,2.0
1.979,2.081375075723708,-0.04759201976418326,-0.04759201976418326,1.8356707507406944,1.9793449259443585,2.0
1.98,1.1150381509041705,0.09416735008704713,0.09416735008704713,1.8348759105636196,1.9795364167536809,2.0
1.981,-0.8473405241325458,-0.016458582933873422,-0.016458582933873422,1.8340792355107873,1.9797258102340272,2.0
1.982,-1.5754764625949682,-0.21257021161155132,-0.21257021161155132,1.8332807263788722,1.9799131063172002,2.0
1.983,1.8936563853408699,0.03476534713663493,0.03476534713663493,1.8324803839663835,1.9800983049376515,2.0
1.984,0.07339368620185543,0.04220129055503511,0.04220129055503511,1.8316782090736636,1.9802814060324774,2.0
1.985,1.6782164011756997,0.249868276174246,0.249868276174246,1.8308742025028872,1.980462409541416,2.0
1.986,0.07427039672827873,0.24665866195656855,0.24665866195656855,1.8300683650580611,1.980641315406845,2.0
1.987,-0.5838452489646592,0.16134507273815768,0.16134507273815768,1.829260697545022,1.9808181235737754,2.0
1.988,-0.5982676109700311,0.07849436772999596,0.07849436772999596,1.8284512007714384,1.9809928339898517,2.0
1.989,0.13868342882614326,0.09190507794676409,0.09190507794676409,1.827639875546806,1.9811654466053463,2.0
1.99,-0.5393909301093879,0.019885957785752417,0.019885957785752417,1.8268267226824504,1.981335961373157,2.0
1.991,2.2503740927475397,0.30018842148990754,0.30018842148990754,1.8260117429915244,1.981504378248803,2.0
1.992,2.7491744498234865,0.6288258066433483,0.5,1.8251949372890075,1.9816706971904234,2.0
1.993,2.4684115295501408,0.9059359575049486,0.5,1.8243763063917053,1.9818349181587716,2.0
1.994,0.5558255020460074,0.930117347385452,0.5,1.823555851118249,1.9819970411172136,2.0
1.995,0.004793040145182577,0.8842106100343272,0.5,1.8227335722890934,1.9821570660317243,2.0
1.996,-0.5256781780772164,0.7742903072729588,0.5,1.8219094707265175,1.982314992870884,2.0
1.997,-0.39447693972331066,0.6862661744438969,0.5,1.8210835472546225,1.9824708216058757,2.0
1.998,0.4414807587155998,0.7071379605611521,0.5,1.8202558026993323,1.982624552210481,2.0
1.999,-0.34169217313648903,0.6290695408910335,0.5,1.819426237888391,1.9827761846610776,2.0
2.0,-0.45591718244039425,0.5406264160414326,0.5,1.8185948536513634,1.9829257189366365,2.0
2.001,-0.9663838104995219,0.3927971189269208,0.3927971189269208,1.8177616508196337,1.9830731550187166,2.0
2.002,-0.5865812838036244,0.29983460250512156,0.29983460250512156,1.8169266302264044,1.9832184928914647,2.0
2.003,1.1498825806069535,0.4285781949557346,0.4285781949557346,1.8160897927066966,1.9833617325416095,2.0
2.004,-0.34736410430961967,0.3637287721692455,0.3637287721692455,1.8152511390973474,1.9835028739584597,2.0
2.005,-0.8694201940809801,0.23686480930066034,0.23686480930066034,1.8144106702370104,1.9836419171339006,2.0
2.006,2.9021204474742577,0.5877866247699104,0.5,1.813568386966154,1.9837788620623906,2.0
2.007,-0.1746324218860852,0.5365682407956541,0.5,1.8127242901270622,1.9839137087409593,2.0
2.008,0.7293906986806425,0.600913666090952,0.5,1.8118783805638312,1.9840464571692018,2.0
